181,417664.5599,3057.297543,-0.299787387,-0.000652682,2.14E-07,-3.85E-10,4115570.715,1873.085539,-2.95403611,0.000328307,-5.59E-07,2.08E-10,5044692.256,436.362255,-3.620932337,0.000847344,-8.60E-07,5.18E-10,5,,,,6523901.13
182,420721.557,3056.696011,-0.301744154,-0.000651831,2.12E-07,-3.83E-10,4117440.847,1867.178449,-2.953054539,0.000326074,-5.58E-07,2.06E-10,5045124.998,429.122929,-3.618395462,0.000843908,-8.58E-07,5.15E-10,5,,,,6525612.002
183,423777.9506,3056.090568,-0.303698378,-0.000650987,2.10E-07,-3.82E-10,4119305.072,1861.273316,-2.952079661,0.000323845,-5.57E-07,2.04E-10,5045550.504,421.8886663,-3.615868881,0.000840481,-8.55E-07,5.12E-10,5,,,,6527315.062
184,426833.7368,3055.481219,-0.305650083,-0.000650151,2.08E-07,-3.80E-10,4121163.394,1855.370126,-2.951111465,0.00032162,-5.56E-07,2.03E-10,5045968.777,414.6594466,-3.613352563,0.000837066,-8.53E-07,5.09E-10,5,,,,6529010.312
185,429888.9118,3054.867969,-0.307599292,-0.000649323,2.06E-07,-3.79E-10,4123015.813,1849.468866,-2.950149938,0.000319399,-5.55E-07,2.02E-10,5046379.824,407.4352493,-3.610846477,0.00083366,-8.50E-07,5.06E-10,5,,,,6530697.757
186,432943.4715,3054.250823,-0.309546028,-0.000648502,2.04E-07,-3.77E-10,4124862.332,1843.569522,-2.949195067,0.000317182,-5.54E-07,2.00E-10,5046783.649,400.2160539,-3.608350594,0.000830264,-8.48E-07,5.03E-10,5,,,,6532377.401
187,435997.4121,3053.629787,-0.311490313,-0.000647689,2.02E-07,-3.76E-10,4126702.953,1837.672081,-2.948246842,0.000314969,-5.53E-07,1.99E-10,5047180.258,393.0018401,-3.605864882,0.000826879,-8.45E-07,5.00E-10,5,,,,6534049.247
188,439050.7298,3053.004864,-0.313432169,-0.000646883,2.00E-07,-3.74E-10,4128537.677,1831.77653,-2.947305249,0.00031276,-5.52E-07,1.97E-10,5047569.655,385.7925876,-3.603389311,0.000823503,-8.43E-07,4.97E-10,5,,,,6535713.298
189,442103.4205,3052.37606,-0.31537162,-0.000646085,1.99E-07,-3.73E-10,4130366.507,1825.882856,-2.946370277,0.000310555,-5.51E-07,1.96E-10,5047951.845,378.5882761,-3.600923853,0.000820138,-8.40E-07,4.94E-10,5,,,,6537369.559
190,445155.4806,3051.743379,-0.317308688,-0.000645295,1.97E-07,-3.71E-10,4132189.443,1819.991044,-2.945441914,0.000308354,-5.50E-07,1.94E-10,5048326.833,371.3888855,-3.598468476,0.000816782,-8.38E-07,4.92E-10,5,,,,6539018.031
191,448206.906,3051.106826,-0.319243395,-0.000644511,1.95E-07,-3.70E-10,4134006.489,1814.101084,-2.944520149,0.000306157,-5.49E-07,1.93E-10,5048694.624,364.1943955,-3.596023152,0.000813436,-8.35E-07,4.89E-10,5,,,,6540658.72
192,451257.693,3050.466407,-0.321175763,-0.000643735,1.93E-07,-3.69E-10,4135817.646,1808.21296,-2.943604969,0.000303963,-5.48E-07,1.91E-10,5049055.223,357.0047862,-3.593587851,0.0008101,-8.33E-07,4.86E-10,5,,,,6542291.628
193,454307.8375,3049.822125,-0.323105814,-0.000642967,1.91E-07,-3.67E-10,4137622.916,1802.326659,-2.942696364,0.000301774,-5.47E-07,1.90E-10,5049408.635,349.8200374,-3.591162543,0.000806773,-8.30E-07,4.83E-10,5,,,,6543916.761
194,457357.3359,3049.173985,-0.325033572,-0.000642206,1.89E-07,-3.66E-10,4139422.3,1796.44217,-2.941794322,0.000299588,-5.46E-07,1.88E-10,5049754.865,342.6401294,-3.5887472,0.000803457,-8.28E-07,4.81E-10,5,,,,6545534.119
195,460406.1842,3048.521992,-0.326959056,-0.000641452,1.88E-07,-3.64E-10,4141215.801,1790.559478,-2.940898831,0.000297406,-5.45E-07,1.87E-10,5050093.917,335.465042,-3.586341793,0.00080015,-8.26E-07,4.78E-10,5,,,,6547143.708
196,463454.3786,3047.86615,-0.32888229,-0.000640705,1.86E-07,-3.63E-10,4143003.42,1784.67857,-2.940009881,0.000295228,-5.44E-07,1.85E-10,5050425.797,328.2947556,-3.583946293,0.000796852,-8.23E-07,4.75E-10,5,,,,6548745.531
197,466501.9152,3047.206464,-0.330803295,-0.000639966,1.84E-07,-3.62E-10,4144785.158,1778.799434,-2.93912746,0.000293053,-5.43E-07,1.84E-10,5050750.508,321.1292503,-3.581560671,0.000793564,-8.21E-07,4.72E-10,5,,,,6550339.589
198,469548.7903,3046.542939,-0.332722094,-0.000639234,1.82E-07,-3.60E-10,4146561.019,1772.922056,-2.938251557,0.000290883,-5.42E-07,1.83E-10,5051068.057,313.9685063,-3.579184899,0.000790285,-8.18E-07,4.70E-10,5,,,,6551925.89
199,472594.9998,3045.875578,-0.334638707,-0.000638509,1.80E-07,-3.59E-10,4148331.003,1767.046423,-2.937382161,0.000288715,-5.41E-07,1.81E-10,5051378.447,306.8125041,-3.576818949,0.000787016,-8.16E-07,4.67E-10,5,,,,6553504.433
200,475640.5401,3045.204385,-0.336553156,-0.000637792,1.79E-07,-3.58E-10,4150095.112,1761.172523,-2.936519261,0.000286552,-5.40E-07,1.80E-10,5051681.683,299.661224,-3.574462792,0.000783756,-8.14E-07,4.64E-10,5,,,,6555075.224
201,478685.4073,3044.529366,-0.338465463,-0.000637081,1.77E-07,-3.56E-10,4151853.349,1755.300342,-2.935662847,0.000284392,-5.40E-07,1.78E-10,5051977.771,292.5146464,-3.572116402,0.000780506,-8.11E-07,4.62E-10,5,,,,6556638.266
202,481729.5976,3043.850525,-0.340375649,-0.000636378,1.75E-07,-3.55E-10,4153605.714,1749.429867,-2.934812907,0.000282235,-5.39E-07,1.77E-10,5052266.714,285.3727519,-3.569779749,0.000777264,-8.09E-07,4.59E-10,5,,,,6558193.561
203,484773.1071,3043.167865,-0.342283736,-0.000635681,1.73E-07,-3.54E-10,4155352.209,1743.561086,-2.93396943,0.000280083,-5.38E-07,1.76E-10,5052548.518,278.235521,-3.567452806,0.000774032,-8.07E-07,4.56E-10,5,,,,6559741.113
204,487815.9321,3042.481391,-0.344189744,-0.000634992,1.71E-07,-3.53E-10,4157092.836,1737.693985,-2.933132408,0.000277933,-5.37E-07,1.74E-10,5052823.187,271.1029342,-3.565135546,0.000770809,-8.05E-07,4.54E-10,5,,,,6561280.926
205,490858.0686,3041.791108,-0.346093695,-0.00063431,1.70E-07,-3.51E-10,4158827.598,1731.828552,-2.932301828,0.000275787,-5.36E-07,1.73E-10,5053090.725,263.9749724,-3.562827942,0.000767595,-8.02E-07,4.51E-10,5,,,,6562813.003
206,493899.513,3041.097018,-0.347995611,-0.000633635,1.68E-07,-3.50E-10,4160556.494,1725.964774,-2.93147768,0.000273645,-5.35E-07,1.72E-10,5053351.138,256.851616,-3.560529966,0.00076439,-8.00E-07,4.49E-10,5,,,,6564337.346
207,496940.2614,3040.399126,-0.349895511,-0.000632967,1.66E-07,-3.49E-10,4162279.528,1720.102637,-2.930659955,0.000271506,-5.34E-07,1.70E-10,5053604.43,249.7328461,-3.558241591,0.000761194,-7.98E-07,4.46E-10,5,,,,6565853.96
208,499980.31,3039.697437,-0.351793418,-0.000632306,1.64E-07,-3.48E-10,4163996.7,1714.242129,-2.929848641,0.00026937,-5.33E-07,1.69E-10,5053850.606,242.6186433,-3.555962791,0.000758007,-7.96E-07,4.43E-10,5,,,,6567362.848
209,503019.655,3038.991954,-0.353689352,-0.000631651,1.63E-07,-3.46E-10,4165708.013,1708.383238,-2.929043729,0.000267238,-5.33E-07,1.67E-10,5054089.669,235.5089886,-3.553693539,0.000754829,-7.93E-07,4.41E-10,5,,,,6568864.012
210,506058.2926,3038.282681,-0.355583333,-0.000631004,1.61E-07,-3.45E-10,4167413.467,1702.52595,-2.928245208,0.000265109,-5.32E-07,1.66E-10,5054321.625,228.4038628,-3.551433808,0.00075166,-7.91E-07,4.38E-10,5,,,,6570357.455
211,509096.2191,3037.569622,-0.357475383,-0.000630364,1.59E-07,-3.44E-10,4169113.065,1696.670253,-2.927453069,0.000262984,-5.31E-07,1.65E-10,5054546.478,221.303247,-3.549183573,0.000748499,-7.89E-07,4.36E-10,5,,,,6571843.182
212,512133.4306,3036.852781,-0.359365522,-0.00062973,1.58E-07,-3.43E-10,4170806.808,1690.816134,-2.926667302,0.000260862,-5.30E-07,1.63E-10,5054764.233,214.2071222,-3.546942806,0.000745347,-7.87E-07,4.33E-10,5,,,,6573321.195
213,515169.9234,3036.132161,-0.361253771,-0.000629104,1.56E-07,-3.42E-10,4172494.698,1684.96358,-2.925887897,0.000258743,-5.29E-07,1.62E-10,5054974.894,207.1154695,-3.544711481,0.000742204,-7.85E-07,4.31E-10,5,,,,6574791.497
