351,925663.65,2901.549996,-0.6120552541,-0.0006007268767,-4.400998769e-08,-2.620464602e-10,4349793.738,886.8677377,-2.876113923,-1.322933246e-05,-4.738483867e-07,6.052486271e-12,5017736.266,-736.4008893,-3.317762176,0.0003725268733,-5.834681766e-07,1.777727894e-10,5
361,954617.3432,2889.128484,-0.630106085,-0.0006027490808,-5.709545177e-08,-2.614742729e-10,4358374.786,829.3395953,-2.876795077,-3.218061355e-05,-4.738005824e-07,-4.137424461e-12,5010040.847,-802.6466998,-3.306934707,0.0003493613732,-5.74919591e-07,1.6424063e-10,5
371,983445.0141,2876.345296,-0.6482254291,-0.0006052943351,-7.016757801e-08,-2.615119614e-10,4366380.466,771.7921442,-2.878044843,-5.114016877e-05,-4.742620581e-07,-1.432306887e-11,5001684.03,-868.682877,-3.296797208,0.0003265244213,-5.670374304e-07,1.511095281e-10,5
381,1012143.039,2863.198905,-0.666428976,-0.0006083627142,-8.325673515e-08,-2.621549773e-10,4373810.527,714.2140075,-2.879863774,-7.012837377e-05,-4.752332535e-07,-2.453056852e-11,4992667.843,-934.5231244,-3.287340219,0.0003039897491,-5.598025663e-07,1.383427959e-10,5
391,1040707.776,2849.687471,-0.6847324357,-0.0006119555038,-9.639313226e-08,-2.634014758e-10,4380664.606,656.5937914,-2.882253036,-8.916564791e-05,-4.767159156e-07,-3.47861136e-11,4982994.176,-1000.180964,-3.278555056,0.0002817318174,-5.531976625e-07,1.259054101e-10,5
401,1069135.564,2835.808837,-0.7031515749,-0.000616075197,-1.096069531e-07,-2.652522853e-10,4386942.224,598.9200724,-2.885214408,-0.0001082725067,-4.787131051e-07,-4.511608449e-11,4972664.787,-1065.669752,-3.270433792,0.0002597257458,-5.472070959e-07,1.137638358e-10,5
411,1097422.72,2821.560531,-0.7217022532,-0.0006207254961,-1.229284893e-07,-2.677108968e-10,4392642.79,541.1813853,-2.888750289,-0.0001274696145,-4.812292091e-07,-5.55471746e-11,4961681.3,-1131.002693,-3.262969236,0.0002379472458,-5.418168863e-07,1.018858605e-10,5
421,1125565.533,2806.939763,-0.7404004595,-0.0006259113193,-1.363882739e-07,-2.707834725e-10,4397765.597,483.366211,-2.892863696,-0.000146777838,-4.842699598e-07,-6.610651539e-11,4950045.209,-1196.192856,-3.256154919,0.0002163725562,-5.370146345e-07,9.024043849e-11,5
431,1153560.264,2791.943421,-0.7592623487,-0.0006316388132,-1.500172154e-07,-2.744788739e-10,4402309.821,425.4629633,-2.897558281,-0.0001662183005,-4.878424594e-07,-7.682180454e-11,4937757.876,-1261.253186,-3.249985077,0.0001949783813,-5.327894675e-07,7.87975433e-11,5
441,1181403.138,2776.568069,-0.7783042786,-0.0006379153706,-1.638467336e-07,-2.78808708e-10,4406274.524,367.459977,-2.902838331,-0.0001858124374,-4.919552121e-07,-8.772143812e-11,4924820.535,-1326.196522,-3.24445464,0.0001737418304,-5.29131991e-07,6.752802729e-11,5
451,1209090.349,2760.809939,-0.7975428478,-0.0006447496535,-1.779088988e-07,-2.83787395e-10,4409658.649,309.3454944,-2.908708782,-0.0002055820527,-4.966181622e-07,-9.883464793e-11,4911234.293,-1391.035605,-3.239559217,0.0001526403597,-5.260342489e-07,5.640348779e-11,5
461,1236618.048,2744.664932,-0.8169949342,-0.0006521516222,-1.922365743e-07,-2.89432255e-10,4412461.023,251.1076528,-2.915175231,-0.0002255493779,-5.018427394e-07,-1.101916449e-10,4897000.128,-1455.783099,-3.23529509,0.0001316517154,-5.234896893e-07,4.539613837e-11,5
471,1263982.343,2728.128604,-0.8366777345,-0.0006601325698,-2.068635642e-07,-2.957636163e-10,4414680.351,192.7344704,-2.922243949,-0.0002457371323,-5.076419114e-07,-1.218237695e-10,4882118.894,-1520.451596,-3.231659206,0.0001107538785,-5.21493137e-07,3.447868462e-11,5
481,1291179.299,2711.196167,-0.8566088044,-0.0006687051629,-2.218247668e-07,-3.028049462e-10,4416315.22,134.2138337,-2.929921896,-0.0002661685855,-5.140302448e-07,-1.337636513e-10,4866591.318,-1585.053639,-3.228649168,8.992500938e-05,-5.200407714e-07,2.36242033e-11,5
491,1318204.929,2693.862477,-0.8768061011,-0.0006778834887,-2.371563356e-07,-3.105830049e-10,4417364.095,75.53348237,-2.93821674,-0.0002868676229,-5.21023973e-07,-1.46045377e-10,4850418.001,-1649.601724,-3.226263233,6.914339474e-05,-5.191301117e-07,1.280602445e-11,5
501,1345055.193,2676.122026,-0.8972880262,-0.0006876831083,-2.528958479e-07,-3.191280247e-10,4417825.316,16.68099589,-2.947136874,-0.000307858814,-5.286410742e-07,-1.58704671e-10,4833599.422,-1714.108321,-3.224500308,4.838739378e-05,-5.187600062e-07,1.997615214e-12,5
511,1371725.994,2657.968933,-0.918073471,-0.0006981211173,-2.690824837e-07,-3.284739163e-10,4417697.1,-42.35622175,-2.956691443,-0.0003291674837,-5.369013577e-07,-1.717790875e-10,4816135.932,-1778.585886,-3.223359949,2.763538526e-05,-5.189306291e-07,-8.827535016e-12,5
521,1398213.176,2639.396935,-0.9391818636,-0.000709216214,-2.857572154e-07,-3.386585039e-10,4416977.534,-101.590957,-2.96689036,-0.0003508197872,-5.458265602e-07,-1.853082171e-10,4798027.759,-1843.04687,-3.222842361,6.865714459e-06,-5.196434819e-07,-1.969602908e-11,5
531,1424512.515,2620.399373,-0.9606332179,-0.0007209887744,-3.029630099e-07,-3.497237922e-10,4415664.579,-161.0362027,-2.977744337,-0.0003728427899,-5.55440454e-07,-1.9933391e-10,4779275.008,-1907.503738,-3.2229484,-1.394336009e-05,-5.20901401e-07,-3.063467679e-11,5
541,1450619.721,2600.969182,-0.9824481855,-0.0007334609369,-3.20745045e-07,-3.617162674e-10,4413756.064,-220.705174,-2.989264914,-0.0003952645506,-5.657689649e-07,-2.13900517e-10,4759877.657,-1971.968974,-3.223679576,-3.48137202e-05,-5.227085707e-07,-4.167061077e-11,5
551,1476530.431,2581.098879,-1.004648109,-0.000746656695,-3.391509419e-07,-3.746872369e-10,4411249.685,-280.6113255,-3.001464488,-0.0004181142103,-5.768403043e-07,-2.290551503e-10,4739835.559,-2036.455102,-3.225038057,-5.576744233e-05,-5.250705427e-07,-5.283140393e-11,5
561,1502240.205,2560.780545,-1.027255082,-0.0007606019999,-3.582310156e-07,-3.886932095e-10,4408143.001,-340.7683683,-3.014356348,-0.0004414220866,-5.886851144e-07,-2.448479682e-10,4719148.443,-2100.974697,-3.227026679,-7.682685275e-05,-5.279942606e-07,-6.414518949e-11,5
571,1527744.521,2540.00581,-1.050292004,-0.0007753248741,-3.780385451e-07,-4.037963223e-10,4404433.435,-401.1902889,-3.027954711,-0.0004652197741,-6.013366273e-07,-2.613324844e-10,4697815.911,-2165.540393,-3.229648951,-9.801458385e-05,-5.314880913e-07,-7.564078419e-11,5
581,1553038.771,2518.76584,-1.073782652,-0.0007908555352,-3.986300671e-07,-4.200648183e-10,4400118.265,-461.8913675,-3.042274762,-0.0004895402513,-6.148308422e-07,-2.785659062e-10,4675837.439,-2230.164906,-3.232909067,-0.0001193536317,-5.355618623e-07,-8.73478155e-11,5
591,1578118.256,2497.051315,-1.097751739,-0.0008072265325,-4.200656939e-07,-4.375735804e-10,4395194.628,-522.886198,-3.057332698,-0.0005144179954,-6.292067183e-07,-2.966095052e-10,4653212.375,-2294.86104,-3.236811916,-0.0001408674156,-5.402269056e-07,-9.929685348e-11,5
601,1602978.183,2474.85241,-1.122224996,-0.0008244728973,-4.424094604e-07,-4.564047282e-10,4389659.512,-584.189709,-3.073145775,-0.0005398891044,-6.445063885e-07,-3.155290231e-10,4629939.937,-2359.641705,-3.241363098,-0.0001625798387,-5.454961078e-07,-1.115195482e-10,5
611,1627613.656,2452.158776,-1.147229242,-0.0008426323069,-4.65729702e-07,-4.76648285e-10,4383509.754,-645.8171851,-3.089732356,-0.0005659914291,-6.607753938e-07,-3.35395118e-10,4606019.215,-2424.519928,-3.246568937,-0.000184515352,-5.513839684e-07,-1.240487738e-10,5
621,1652019.673,2428.959515,-1.172792469,-0.0008617452648,-4.900994682e-07,-4.984029237e-10,4376742.036,-707.7842895,-3.10711197,-0.0005927647145,-6.780629409e-07,-3.562838559e-10,4581449.169,-2489.508873,-3.2524365,-0.0002066990196,-5.579066639e-07,-1.369187788e-10,5
631,1676191.122,2405.243156,-1.198943928,-0.0008818552983,-5.155969757e-07,-5.217768004e-10,4369352.883,-770.1070884,-3.125305366,-0.0006202507516,-6.964221865e-07,-3.782772523e-10,4556228.624,-2554.621852,-3.258973617,-0.0002291565875,-5.650821212e-07,-1.50165346e-10,5
641,1700122.772,2380.997633,-1.225714224,-0.000903009175,-5.423061052e-07,-5.468884865e-10,4361338.654,-832.8020755,-3.144334581,-0.000648493542,-7.15910549e-07,-4.014638707e-10,4530356.274,-2619.872339,-3.266188899,-0.0002519145551,-5.729300981e-07,-1.638259599e-10,5
651,1723809.269,2356.210249,-1.253135418,-0.0009252571399,-5.703169479e-07,-5.738680127e-10,4352695.544,-895.8861989,-3.164223009,-0.0006775394749,-7.365900522e-07,-4.259394842e-10,4503830.674,-2685.273991,-3.274091767,-0.0002750002502,-5.814722727e-07,-1.779399849e-10,5
661,1747245.127,2330.867653,-1.281241132,-0.0009486531757,-5.997264069e-07,-6.02858038e-10,4343419.575,-959.3768886,-3.18499547,-0.0007074375188,-7.585277042e-07,-4.518078091e-10,4476650.244,-2750.840661,-3.282692473,-0.0002984419076,-5.907323425e-07,-1.925488543e-10,5
